video_name,phase,extraversion,neuroticism,agreeableness,conscientiousness,openness
HT_8WpgGqjk.000.mp4,train,2,1,3,2,1
2r5NVi3SZ2I.000.mp4,train,3,3,2,3,3
3J7Cl3FXs1o.001.mp4,train,3,2,3,2,2
YliKljQIX2o.003.mp4,train,3,2,3,3,3
sDWJMBZ1mVA.005.mp4,train,0,0,0,0,0
aPTNxA43WHY.002.mp4,train,2,2,2,2,2
tNPLxKC38Xs.004.mp4,train,3,3,3,3,3
dB2XYhvqUBU.003.mp4,train,2,2,3,3,0
eRRCer7epnA.005.mp4,train,3,2,2,2,2
Jf8lqSpAjZ8.001.mp4,train,3,2,2,2,3
u0NIAbS0mDM.001.mp4,train,2,3,0,1,3
3yU-7AXnFCM.003.mp4,train,2,1,1,0,1
7pLYJKO75_c.001.mp4,train,2,1,2,0,2
B77ZCcCMrkM.005.mp4,train,3,3,3,3,3
G7hYffrZ1Hc.005.mp4,train,1,0,3,1,1
FSBBbxNi0iU.005.mp4,train,1,3,1,3,1
m2uxFfpb5xU.005.mp4,train,1,1,0,3,1
53QFyec0uN0.003.mp4,train,3,2,2,2,1
mxLRr3YqgMU.000.mp4,train,0,1,3,3,0
gCQT7zfS7sI.002.mp4,train,0,1,2,2,0
FcR9VhCxBb0.002.mp4,train,2,3,2,3,3
C3knX70mzxQ.005.mp4,train,2,3,3,1,3
iXaqqRE76lI.003.mp4,train,2,1,2,2,3
Dq7Uep06KOQ.005.mp4,train,0,0,0,0,1
4NzqG0XwOWg.004.mp4,train,3,3,3,2,2
UOvgGSx9k_k.001.mp4,train,3,2,1,2,0
Bz3Jx4QL_6Q.001.mp4,train,0,2,2,3,1
P6g1mZ3f76U.001.mp4,train,2,2,2,3,2
fwJykIyvS04.001.mp4,train,2,2,0,2,0
KYkfjIZEScM.005.mp4,train,1,3,1,3,3
6N02tjYPLh8.005.mp4,train,0,1,0,1,1
LGPm8ok6kVo.001.mp4,train,2,2,3,2,3
6-_1-vBNl_0.002.mp4,train,0,1,0,0,2
mEQBB6XsJFk.005.mp4,train,3,3,3,2,3
zJEnT19uoPY.004.mp4,train,3,2,2,3,3
c5ZnKbaNCE8.005.mp4,train,1,0,0,1,0
xyOq5SL0Evc.002.mp4,train,0,0,0,3,0
c5ZnKbaNCE8.000.mp4,train,0,1,0,1,0
VvSk5m90xOs.000.mp4,train,0,0,0,0,0
g0PWBzU95sI.001.mp4,train,3,1,1,1,2
PooFvZH6fK0.003.mp4,train,2,2,2,3,2
eD4b8sM-Tpw.000.mp4,train,0,0,0,0,1
naAGy30bnwA.005.mp4,train,1,1,1,0,1
_0bg1TLPP-I.004.mp4,train,2,1,3,2,1
19pTUX8KfYM.000.mp4,train,1,2,1,2,1
PsHb4YHooKM.003.mp4,train,3,1,0,2,1
TPRQyuiNYmI.002.mp4,train,2,3,3,2,3
HUJt0I1UKzo.002.mp4,train,3,2,3,3,3
LP5N5uPfTdA.004.mp4,train,2,1,2,1,2
X1EjfXX3NTk.003.mp4,train,1,3,2,2,3
btcCanysQsw.004.mp4,train,1,0,0,1,0
N7oR6_oMBFk.000.mp4,train,3,3,2,3,3
Wby2oMliGz0.000.mp4,train,2,1,2,2,3
9UEBU_yiTPs.001.mp4,train,2,2,3,2,1
xun35caJTQI.002.mp4,train,1,2,1,2,1
mnRuiwFx_Z8.002.mp4,train,3,2,1,1,1
HONL8ha-1BE.003.mp4,train,2,2,3,3,3
5ghk5950BhU.004.mp4,train,2,1,0,1,1
yIe7Rp54-bU.001.mp4,train,2,1,3,1,2
rJgbslC72gw.003.mp4,train,1,0,1,0,0
Nv0-x4K9YFI.000.mp4,train,0,0,0,0,0
ZNymNgd5EuQ.004.mp4,train,3,3,3,3,2
Gl93Hw1A2kY.005.mp4,train,1,0,0,1,0
XT4rTk6-Etc.000.mp4,train,2,1,1,3,1
NDC375coN1o.005.mp4,train,0,0,1,0,1
Q2AI4XpApFs.005.mp4,train,2,2,2,3,2
w4cZStXMUII.003.mp4,train,2,2,2,2,3
tiVKJWLzmk4.001.mp4,train,2,2,1,2,3
jmbAPNTJ3Vk.002.mp4,train,1,0,0,1,0
EiXQ9RErt6c.002.mp4,train,1,0,1,1,0
UKHSKkb0V1o.005.mp4,train,1,3,3,2,2
hG0I7DLSSYg.002.mp4,train,3,3,1,2,2
m7zdWVDT-34.004.mp4,train,3,3,3,3,3
kzDQXSGGomg.002.mp4,train,3,3,2,3,3
ztyBhnjtrz0.001.mp4,train,3,1,2,1,3
3Q3SB1dVAng.000.mp4,train,1,0,2,2,1
-VTqcHNgH7M.004.mp4,train,1,1,0,2,1
M39PNQ8Omhc.005.mp4,train,1,2,2,3,2
EcOC7ZVRSg4.001.mp4,train,3,2,1,1,2
OxaBanUE6KE.002.mp4,train,3,3,2,3,3
vYVqhg_VGP8.000.mp4,train,0,1,1,3,0
T9xSEBSaL7Q.003.mp4,train,1,1,1,1,0
qkmEt0ofGq8.002.mp4,train,2,2,0,3,2
cWZudzeJVXg.000.mp4,train,0,0,0,0,0
TaL5JleXDP8.005.mp4,train,2,2,1,2,1
MbufNmC0JL0.004.mp4,train,1,1,1,3,2
Bk9Hxn7Drxw.003.mp4,train,2,1,1,2,2
8XJCdulCPkM.004.mp4,train,2,2,3,2,3
LtBYojIGYEc.001.mp4,train,3,2,3,3,3
djsoQkroHpo.001.mp4,train,0,0,0,1,0
TIRrlL71dEQ.000.mp4,train,1,0,0,0,0
1hpZ2ecWqtI.005.mp4,train,3,1,1,0,1
Os7L5C-i9Fw.003.mp4,train,0,1,0,2,0
bt-ev53zZWE.001.mp4,train,1,1,0,1,1
A6ZWTfKPLPE.003.mp4,train,1,2,0,3,2
e3NaBdG-ZmM.000.mp4,train,1,1,0,0,1
mZ3vypXAfHg.000.mp4,train,3,2,3,0,2
zF46tAI2PQc.004.mp4,train,3,3,3,3,3
T1tJTwlGqOM.000.mp4,train,1,1,2,1,0
xHsh2Rg5ANU.000.mp4,train,0,0,1,0,0
Etfh8X-ECtY.001.mp4,train,0,1,1,0,0
EeI8iXLDfc0.005.mp4,train,0,1,1,1,0
zupxsNi2er8.002.mp4,train,0,0,1,0,1
kSk-rf7a1Ig.003.mp4,train,0,0,1,0,0
u9vOa9GdNcM.003.mp4,train,0,1,1,1,1
EDshSjcCsoY.002.mp4,train,0,2,2,2,2
C8xZ0vhrrFE.002.mp4,train,0,0,0,1,2
II2KVV-uLNI.001.mp4,train,3,2,3,2,3
EP0sdDWooSw.001.mp4,train,2,3,3,3,3
rIRBEkDhn6Q.005.mp4,train,2,1,1,3,2
kUpkeJDcxaE.002.mp4,train,0,1,3,2,1
tutTFKP_fdg.000.mp4,train,0,0,0,0,1
2IwWILRuuNU.004.mp4,train,3,2,3,2,3
zH9pTx5_ZwY.003.mp4,train,1,0,1,2,1
Etfh8X-ECtY.002.mp4,train,1,1,2,0,0
rTG9gtci67c.001.mp4,train,2,1,3,3,3
dVwDf5N2NRA.004.mp4,train,3,3,2,2,2
L_gmlaz-0s4.005.mp4,train,1,1,1,1,1
AvuGsnkWjt8.002.mp4,train,2,3,2,0,3
8XBprf4NyOg.005.mp4,train,0,0,0,0,0
m3z_a0l0FRk.002.mp4,train,0,0,2,0,0
dJlEHhyij5k.001.mp4,train,0,1,1,1,1
ZO5JoyVTat8.002.mp4,train,3,2,3,0,2
oDOoG0vX-7U.005.mp4,train,0,0,0,0,1
wK_ExIjn5Q8.005.mp4,train,0,0,0,2,0
uATtAHyVSMM.002.mp4,train,0,0,0,0,0
fSkQXqXR7D0.002.mp4,train,0,2,2,1,1
ZqbJIM7rmO8.003.mp4,train,2,2,3,0,3
cNXnowQb7rs.003.mp4,train,2,1,1,3,2
fSDA4eEyGHk.002.mp4,train,2,2,0,1,1
DvmzcQI5cnM.004.mp4,train,0,0,1,0,0
LqtBNNM2jIw.004.mp4,train,1,0,1,1,1
YucM3Zzvekg.001.mp4,train,0,1,0,0,3
rGTn2uaCAT0.002.mp4,train,3,3,3,2,1
Rops7WYMCCY.001.mp4,train,1,2,0,0,1
BLeDNfK2quI.000.mp4,train,3,3,3,3,3
b2Y41GrCrPs.003.mp4,train,1,1,2,1,1
sTUJhj154Sc.003.mp4,train,3,3,1,2,3
oU7zAWm_01o.000.mp4,train,2,3,0,3,2
EaBCJB8LXdI.004.mp4,train,3,3,3,3,3
h7qbP1GS50U.003.mp4,train,3,3,1,2,2
ana5C73n9bY.001.mp4,train,2,2,3,2,1
oYiWW-Qc0rs.002.mp4,train,2,2,1,3,3
nKx64KH7Xks.002.mp4,train,2,3,3,2,3
geXpIfaFzF4.004.mp4,train,2,2,2,3,1
r2HcJYjGK5s.004.mp4,train,0,1,1,2,1
e07IozLUeKc.001.mp4,train,2,2,1,2,1
RMA5HIyEsXc.000.mp4,train,0,1,3,2,0
kppgmuWEv-A.005.mp4,train,0,0,0,0,2
FPfgwGsy8dE.004.mp4,train,0,2,1,3,1
uTluOTPA7e4.002.mp4,train,2,2,1,2,1
SyaRn3MHEIE.003.mp4,train,2,1,1,2,2
Egogv6acOd0.003.mp4,train,0,0,0,0,0
GGiKj4OC2Jk.001.mp4,train,2,2,2,3,3
iGlLSkRAsJc.003.mp4,train,3,2,0,3,3
54TGLGvIm_8.004.mp4,train,2,2,2,1,3
in-HuMgiDCE.002.mp4,train,2,2,3,3,2
O7h-kf7hPIU.005.mp4,train,3,3,1,2,3
JO44XCaQGVY.000.mp4,train,3,3,3,1,3
P9WDAY-MFzk.003.mp4,train,2,1,2,3,2
Cvuu76B-bxA.003.mp4,train,3,3,3,3,2
HONL8ha-1BE.005.mp4,train,3,2,3,3,2
WyLqK6wzYLU.001.mp4,train,3,1,2,2,3
hPguTv1Zvg8.003.mp4,train,1,2,3,3,1
L4Jlm0vGsvc.004.mp4,train,3,3,3,3,3
izqyworQEEM.002.mp4,train,1,2,2,1,1
176vWywoq9E.004.mp4,train,2,2,2,0,2
iWyAQkMVNfM.003.mp4,train,0,0,0,0,1
bFwtVtZodIg.002.mp4,train,3,3,3,2,3
LGgx7RVdL2Y.005.mp4,train,0,0,1,0,0
bej-DbxTkWA.003.mp4,train,1,2,3,2,1
qpwcdPnPeFM.004.mp4,train,2,2,0,1,1
iYVJt41_q7M.002.mp4,train,0,1,0,0,0
9AsxY-x-TjM.004.mp4,train,2,1,2,2,0
GR-P1m_Yvm0.000.mp4,train,1,0,0,1,2
mXaI17Dx7u0.003.mp4,train,0,0,0,0,0
t3A2UMN3JeE.002.mp4,train,1,3,2,2,1
qRtKUGgULL8.005.mp4,train,2,0,1,0,2
9cWmvIfAAn0.000.mp4,train,3,2,3,2,3
U_QQ8EuuWPg.005.mp4,train,2,2,3,2,2
DxATjKPysfs.000.mp4,train,0,1,0,3,0
As93GgkTdt4.001.mp4,train,3,3,3,3,3
xRhUBifOWiI.003.mp4,train,2,1,3,3,2
rWT8N_yjf60.005.mp4,train,3,3,3,1,3
c672aEuUa-g.004.mp4,train,3,3,3,3,3
aIh8DTa3RVg.001.mp4,train,0,0,1,2,0
VxtZDXM0cuQ.005.mp4,train,3,1,1,1,2
rwinPicu_aw.000.mp4,train,1,1,1,2,2
2UqnC_rFcRQ.003.mp4,train,3,2,3,2,3
VmyIItgMzpE.002.mp4,train,0,0,1,0,1
LKBoLbWHJYI.003.mp4,train,2,2,1,2,3
05l5bteT_qA.000.mp4,train,3,2,2,2,2
g9zgIN56MnQ.005.mp4,train,3,2,3,0,1
853IG69l2SE.000.mp4,train,3,2,1,1,1
0FVu7VKIg2s.000.mp4,train,1,1,1,0,1
z54OqeICELg.000.mp4,train,3,2,2,2,2
TNjEJGdqmH0.005.mp4,train,2,2,3,2,1
BuKzIqR4eBU.001.mp4,train,1,2,0,0,2
JKDEEwxZwrw.005.mp4,train,1,1,0,1,1
gUyH1qvbOZA.005.mp4,train,2,3,2,2,3
2bAsXLQjlt8.004.mp4,train,2,2,1,2,3
Hm5K_K0v718.003.mp4,train,2,3,1,3,3
2bAsXLQjlt8.001.mp4,train,3,3,3,3,3
PpJ4S8ZM8mQ.002.mp4,train,3,1,1,1,1
RYG6XhdmPY0.002.mp4,train,1,0,0,0,0
BONQpwyg9KQ.000.mp4,train,3,2,3,2,3
qcq5oIRJFUI.004.mp4,train,0,0,0,0,0
aQVGVhcMBtE.004.mp4,train,2,2,3,2,3
1Kb5d-w3YJ8.002.mp4,train,0,0,0,0,0
NWlCdMyKlE0.000.mp4,train,3,2,2,3,2
vqLtOsoNPnU.002.mp4,train,1,1,2,2,1
T-mK85acIOc.004.mp4,train,2,3,1,1,2
c4XnKouozXU.001.mp4,train,0,0,1,1,0
_GFregyrwfo.004.mp4,train,1,2,2,3,1
OMHlfDF99Mw.003.mp4,train,3,2,1,1,3
W8NkAXNboT0.002.mp4,train,2,1,1,2,3
ySEeioc339E.002.mp4,train,2,2,3,1,2
aFVFvJNnFt0.001.mp4,train,0,0,1,0,3
DTZeyoKUPx4.005.mp4,train,0,0,0,0,0
54TGLGvIm_8.002.mp4,train,3,3,2,2,3
dkhnv1EBvKI.002.mp4,train,2,3,3,3,2
yOzHZOg95Ug.003.mp4,train,0,0,0,0,0
o1mTIo1vPas.000.mp4,train,1,0,1,0,2
eZwGkhUa0TQ.000.mp4,train,1,2,0,0,1
IwfA-squ7Oo.000.mp4,train,2,2,3,2,2
CTWMisL_HlI.003.mp4,train,1,0,0,0,0
y0UCXXk9tlM.005.mp4,train,3,3,2,2,3
QqTw0lnrtBo.002.mp4,train,1,0,0,0,0
r1v6EmZv7-o.001.mp4,train,0,1,1,2,1
mqDv8688ztg.004.mp4,train,0,0,0,1,0
CRLsCyMfskE.000.mp4,train,3,3,1,2,2
_IS6GFmQYj4.004.mp4,train,1,1,1,0,2
U-XrzfFzMkg.004.mp4,train,3,3,1,1,2
5f6s8cwA7WQ.004.mp4,train,2,2,3,3,2
PHUlL5ZzX5U.005.mp4,train,0,0,0,0,1
qLV1a_611kA.004.mp4,train,1,1,1,2,1
THO-md3eEkA.000.mp4,train,0,0,0,0,0
txU8yE9d-4k.003.mp4,train,0,0,0,0,0
K-iwJMxjyx4.001.mp4,train,3,2,2,0,1
5Eez38v8TuU.000.mp4,train,0,1,2,0,0
n4NkVZ1_dfk.004.mp4,train,1,3,3,3,3
2OAA4slRc5M.004.mp4,train,1,0,0,2,1
wxpXOLNwW1E.002.mp4,train,2,0,0,0,0
Os7L5C-i9Fw.000.mp4,train,0,0,1,1,0
LuLUAwn0aWU.002.mp4,train,2,3,3,1,2
_G3kw9HwCqY.005.mp4,train,0,0,0,0,0
Wby2oMliGz0.003.mp4,train,2,3,2,3,3
eXtskPoi58A.001.mp4,train,0,0,0,0,0
F0VbEO_0Ybc.001.mp4,train,0,0,0,0,0
vAEqpUwBMJQ.001.mp4,train,2,2,3,3,1
fkDqn2muw-A.002.mp4,train,3,3,3,3,3
N7oR6_oMBFk.004.mp4,train,3,3,3,2,2
dDi6vy-OZRg.003.mp4,train,3,3,2,2,3
Iqbg3CwVpXA.004.mp4,train,0,0,1,1,0
fv5lLeyRdd4.005.mp4,train,2,2,2,3,2
pzG2VeUbefw.001.mp4,train,2,2,1,2,3
tw6lY2ptkvo.002.mp4,train,2,2,1,2,2
RWfY3Xk0XPQ.003.mp4,train,0,1,1,2,2
b39BQbVhOAg.003.mp4,train,1,1,2,1,2
GwKmjEb3qN0.001.mp4,train,0,0,1,0,0
DZfcVxy2ceI.000.mp4,train,2,0,1,2,1
VForU0EmBr0.005.mp4,train,1,2,3,0,3
UCKiPkp4ZkA.000.mp4,train,1,0,1,1,1
OZaP2T74bLI.005.mp4,train,3,3,1,3,3
NhyVkwcZbTA.004.mp4,train,3,2,1,2,2
AvuGsnkWjt8.001.mp4,train,1,3,1,0,2
521sm7CTyfg.004.mp4,train,0,1,1,0,1
8OGiv7FetSQ.002.mp4,train,2,2,1,2,2
ztyBhnjtrz0.002.mp4,train,0,0,1,1,0
CfNbSToI21k.005.mp4,train,1,2,1,1,2
xmaC2XOhPaE.003.mp4,train,0,0,1,0,0
V8JaJ2IVG9E.004.mp4,train,2,2,2,3,3
PKyqjYem0dY.003.mp4,train,2,0,1,0,0
FxVUG2R1y0Q.000.mp4,train,3,2,2,1,3
gfTTzlRNF8s.003.mp4,train,2,1,2,2,2
Pc-oQQwkIv8.004.mp4,train,0,0,0,0,0
BmDClgdWlH4.002.mp4,train,3,3,3,3,3
SxKLweLx_ZE.000.mp4,train,0,0,0,0,0
pzfDth6nFQE.005.mp4,train,0,0,0,0,0
9RfE2-aTvaM.000.mp4,train,3,3,3,3,2
nQxTTYWy7pA.001.mp4,train,1,1,1,1,2
xqGyF2T3pso.000.mp4,train,2,1,2,2,2
2-LDYe7OXZU.001.mp4,train,1,0,0,1,1
9kEyN8a76j4.004.mp4,train,0,0,0,0,2
pOtWKOF07iU.003.mp4,train,2,3,1,3,3
Lt89YrQHF_w.005.mp4,train,0,1,1,0,1
cQRFb-xa4Vc.005.mp4,train,1,1,0,2,0
o0zIPrIQY4o.005.mp4,train,2,2,1,1,2
xe3l76e8yE4.001.mp4,train,0,0,1,0,1
HhC2cGFFZeY.005.mp4,train,0,0,0,1,0
wDvZdcb00Bg.001.mp4,train,1,2,2,1,1
DvWzedL3QCk.004.mp4,train,2,3,3,1,3
wK_ExIjn5Q8.002.mp4,train,0,1,0,2,1
qmiBcHJpKR0.003.mp4,train,3,3,1,3,2
LLP-oZfo8oE.003.mp4,train,2,2,3,3,1
NTxMChSejQE.001.mp4,train,0,1,0,0,2
wYixHjntI-4.002.mp4,train,3,3,3,2,3
L9sG80PI1Gw.003.mp4,train,3,2,2,1,3
VoPuhcQc_mg.000.mp4,train,0,0,0,0,0
qsb1j9bEENs.000.mp4,train,1,1,0,1,0
QsUj_OlGQ-0.005.mp4,train,2,3,3,2,2
2fzLibPAtvI.005.mp4,train,2,1,0,0,2
F4yC1_n6ApY.002.mp4,train,3,2,2,1,3
9n8dNi-ERQ0.004.mp4,train,3,3,3,2,3
taSAaWKcmTw.005.mp4,train,0,1,1,1,0
P9WDAY-MFzk.000.mp4,train,2,1,2,3,1
oWDh03tstic.002.mp4,train,2,2,3,1,3
bzaOB8BoWPU.000.mp4,train,2,1,1,2,2
2hhqEWiv4eI.002.mp4,train,1,0,0,0,0
nfN9qJSVank.002.mp4,train,1,1,0,1,0
sOkGz6gEmGk.000.mp4,train,3,2,3,3,3
6h6kk-tPzmE.000.mp4,train,3,3,2,2,2
X8RfXbeIQvo.001.mp4,train,0,0,0,0,0
lnawWqnGpMc.000.mp4,train,2,1,1,1,1
EfQUV-C-YrU.002.mp4,train,0,0,0,0,1
VtYPH6UsVnU.002.mp4,train,1,3,2,2,2
eqXrUXW4yHY.003.mp4,train,3,2,0,2,1
Jn76eAPxjNA.002.mp4,train,0,2,0,2,1
J8YpOUmN_aI.000.mp4,train,3,2,2,1,1
cTbfp7nkX8c.000.mp4,train,1,1,1,1,0
b2Y41GrCrPs.000.mp4,train,0,1,1,1,0
-utrsarZeIY.004.mp4,train,2,0,1,1,0
VTv4BAYgJpk.002.mp4,train,0,1,2,3,1
2UqnC_rFcRQ.002.mp4,train,1,0,0,0,0
9pGJyf1MXLY.005.mp4,train,2,1,2,1,1
En4aK_1gmlY.000.mp4,train,1,1,1,0,0
7Wr-fwmpRfw.003.mp4,train,1,1,1,1,1
cxJ0u6r0-pU.005.mp4,train,2,2,3,3,2
p1qyJ_mE-2U.002.mp4,train,2,1,1,2,2
3orJLMVqWYw.000.mp4,train,3,1,3,1,1
4fN-DKUzgWQ.001.mp4,train,0,1,1,2,0
jxt1W2WRNHQ.005.mp4,train,0,0,0,2,0
A3StIKMjn4k.001.mp4,train,2,2,3,3,2
MnARi5OWW9Q.000.mp4,train,0,0,1,0,2
cOirMOCpdo8.005.mp4,train,1,1,1,2,2
uTluOTPA7e4.001.mp4,train,2,2,1,2,2
mhF4kYTlVUE.004.mp4,train,0,0,0,0,0
E6OBPHKkm6U.002.mp4,train,1,0,0,0,2
VugKq4gOi50.005.mp4,train,2,3,2,3,2
rqfvIjzegpI.005.mp4,train,3,3,2,3,3
JO44XCaQGVY.003.mp4,train,3,2,1,1,2
KYvbRwTCtaU.002.mp4,train,0,0,0,1,1
0G9vplL8ae8.001.mp4,train,1,0,0,0,1
lLKwlPLdYig.000.mp4,train,0,0,1,0,0
CdY1ZLrWTtg.000.mp4,train,1,1,1,1,0
o_kTWEEjtyw.003.mp4,train,0,0,0,0,0
uHrP02iwW1o.002.mp4,train,3,3,2,1,2
w989xx44UQI.004.mp4,train,2,1,2,2,2
GS7cBLgZKgk.000.mp4,train,0,0,0,0,0
3wgZrRMosvY.003.mp4,train,3,1,1,1,2
kDJigDGDJTo.000.mp4,train,3,2,3,1,3
r1v6EmZv7-o.002.mp4,train,0,0,1,2,0
L_gmlaz-0s4.001.mp4,train,2,1,2,1,0
ioaBnmfoHgo.000.mp4,train,3,3,3,3,3
ODDGS0hTcUc.001.mp4,train,1,1,3,1,2
voSLxKtKr0Q.005.mp4,train,2,2,2,1,2
cOossY5pTrU.002.mp4,train,3,3,3,3,3
2oiXF5_gTyk.003.mp4,train,3,3,3,2,3
DyZlhseSuec.002.mp4,train,3,2,0,1,2
NoHext7JXYU.000.mp4,train,2,2,3,1,2
4yogPbHFQ9o.005.mp4,train,0,0,0,1,0
THO-md3eEkA.003.mp4,train,0,0,1,0,0
vP6TUda99tc.005.mp4,train,2,0,1,0,1
gAWA-fcIa_M.005.mp4,train,1,2,3,3,1
EMqrrHHbP3s.002.mp4,train,3,1,2,1,2
l3MXBCviqE8.004.mp4,train,0,1,0,1,2
n_4vw3RKaog.002.mp4,train,1,1,2,2,1
Pb9GhzCRnqs.001.mp4,train,0,0,0,0,0
PyPFJWirPjs.000.mp4,train,0,0,0,0,0
lKePJbjYiy0.002.mp4,train,3,3,3,3,3
8ZHpqRJ39HA.004.mp4,train,1,1,0,1,0
ivcVlDXJCDo.000.mp4,train,3,2,2,1,2
8toLcoDcGOY.001.mp4,train,0,0,1,1,0
JiXJeI5_jGM.003.mp4,train,1,3,1,2,1
o5eCmKiomvo.001.mp4,train,1,1,0,2,0
-55DRRMTppE.000.mp4,train,2,3,3,3,2
XhgDsQlEnuU.000.mp4,train,2,2,2,3,2
aFVFvJNnFt0.004.mp4,train,0,0,0,0,2
yIM5bal1VVs.004.mp4,train,3,3,3,1,3
0VnZngec8sc.004.mp4,train,1,1,1,1,2
Agg7z10B_iY.002.mp4,train,2,2,3,2,2
_bOOlidEWgY.001.mp4,train,2,3,3,3,3
XkeSLRAftxA.005.mp4,train,3,3,3,3,3
ng42eoHytOA.002.mp4,train,0,1,0,0,0
9ZMIYSBYIh8.003.mp4,train,1,1,3,0,2
4nir0YtjHVs.001.mp4,train,3,3,3,3,3
495hLlCEW64.003.mp4,train,3,3,3,2,3
Hm5K_K0v718.000.mp4,train,2,3,3,3,3
Wd0V4MNvqcg.001.mp4,train,1,2,1,2,3
Y-YdRocu0os.001.mp4,train,1,1,0,1,1
3zAyM2edy1g.004.mp4,train,0,0,0,0,0
cP_dSXql7z8.001.mp4,train,1,1,2,3,0
kppgmuWEv-A.000.mp4,train,3,2,1,0,3
Qz_cjgCtDcM.001.mp4,train,3,3,1,3,3
BjQ95T-Dw1U.002.mp4,train,0,1,1,0,1
UjqpaK1HlKI.005.mp4,train,1,3,0,2,2
mlsiYewUwO0.003.mp4,train,3,3,3,3,3
6nv6D2moFQw.002.mp4,train,3,2,3,2,2
J4GQm9j0JZ0.001.mp4,train,1,0,1,0,0
8GFElKeREfQ.000.mp4,train,1,1,0,1,1
fmue_KpW9Ro.005.mp4,train,2,2,3,3,2
jZDlFzVUZwY.001.mp4,train,3,3,2,3,2
fpyBDfh7qF0.004.mp4,train,3,3,3,3,3
OXkDmd3nA94.002.mp4,train,1,0,0,1,0
qRtKUGgULL8.000.mp4,train,3,3,0,0,2
mq9NNKmKYdk.004.mp4,train,3,3,3,3,3
hhdzTOyFIo8.001.mp4,train,1,0,0,0,2
r_cVo5qZ9n0.002.mp4,train,0,1,1,2,0
_S_bWJwqsmM.004.mp4,train,1,0,0,0,1
CwmjP27fivQ.005.mp4,train,3,3,3,3,3
f39E4ct09Cc.005.mp4,train,3,3,2,3,3
_ZAqTHlu2ts.001.mp4,train,0,0,0,0,0
SCnQFpdklMg.002.mp4,train,3,3,3,3,3
jDdRrqRcSzM.002.mp4,train,3,3,3,3,3
SCZLT4fH5B8.001.mp4,train,0,1,0,0,2
1jC4vsQsjwM.004.mp4,train,3,2,2,1,2
OuE91U_n04E.001.mp4,train,3,3,2,3,3
iiW_nu6JITY.001.mp4,train,2,3,2,2,2
Ea0UKBPCm3Q.001.mp4,train,1,0,0,0,2
f8f00b0IgvA.004.mp4,train,3,3,1,2,3
elSd0IyX6ys.002.mp4,train,3,1,1,2,2
bJktioZ5Yxk.004.mp4,train,1,2,2,2,1
8Z6PrQdqffA.005.mp4,train,3,3,3,3,3
OovRk5U9_GY.000.mp4,train,2,3,1,2,1
mkJjaOADfj4.001.mp4,train,3,3,3,3,2
EDXQLrsZctw.000.mp4,train,0,0,0,0,0
shtirfEzWFA.000.mp4,train,0,0,1,0,0
f1xAVtagIks.000.mp4,train,1,2,1,2,2
k2buv6xZ4_o.001.mp4,train,0,1,0,3,0
yVSfQZGt1co.001.mp4,train,3,2,1,3,3
USO-o9dHJ3U.004.mp4,train,1,1,1,1,1
K-Z_mLE8nlo.004.mp4,train,3,3,3,3,3
TD2jIXMD-SM.005.mp4,train,1,1,2,2,2
Z6vQQvro86Y.002.mp4,train,2,1,2,1,2
xDjhf8wrNWQ.003.mp4,train,2,3,1,0,1
JBdLI6AhJrw.001.mp4,train,3,3,1,0,3
DiaibIBisuM.001.mp4,train,0,2,3,0,2
KIhpjwf5uAA.002.mp4,train,1,2,3,3,3
CJjNcuBLjMM.001.mp4,train,2,0,1,0,0
J9MfhPoJOaw.003.mp4,train,3,3,3,3,3
WU2_ELn71Rw.000.mp4,train,1,1,1,0,1
9a-3LrB7cDI.003.mp4,train,2,2,3,3,1
pOBn7AuGIuI.002.mp4,train,1,2,3,3,2
JTmq4k4uQCY.002.mp4,train,3,2,2,2,3
keW8-eSiQ70.003.mp4,train,2,2,1,1,3
e2EmGXRJ1K0.001.mp4,train,1,2,0,1,3
M0U48Lm33A8.004.mp4,train,0,1,3,1,0
NI-tZF3gfes.004.mp4,train,3,3,2,2,2
IlbODduDCb4.001.mp4,train,0,0,0,0,1
eq1_h17oue4.001.mp4,train,3,3,3,3,3
r4BGKIXrD9c.005.mp4,train,0,0,1,2,0
V9OuGDPnqHI.001.mp4,train,1,2,3,1,1
CdUYBux3Vn8.005.mp4,train,2,3,2,2,2
ZCLfVue6xAg.001.mp4,train,1,0,0,1,0
ZNymNgd5EuQ.000.mp4,train,2,3,3,3,3
AS8snUf9eX0.003.mp4,train,2,3,2,3,2
DctPau1p7JM.002.mp4,train,1,2,1,1,1
OLFhKCgexRU.000.mp4,train,3,3,3,3,3
wJl7DbsbrDA.001.mp4,train,1,2,0,2,1
8XJCdulCPkM.003.mp4,train,3,3,2,3,2
oXRhk1PUPcQ.002.mp4,train,1,2,3,1,1
N0QizgPLLbs.000.mp4,train,2,3,1,3,2
WGP2HLnoma0.001.mp4,train,0,0,0,0,0
fmue_KpW9Ro.004.mp4,train,1,1,1,2,0
1Gn4GX8miWQ.003.mp4,train,3,3,2,3,3
pkwzo1OkEmY.002.mp4,train,1,1,1,1,0
NvJ4jRPUuS0.001.mp4,train,0,1,1,0,1
FM5UaJS-bhg.004.mp4,train,0,1,2,1,1
hOXvRgxjfik.000.mp4,train,0,0,0,0,2
XQZ5M9oLkXw.005.mp4,train,2,2,2,3,0
xyOq5SL0Evc.004.mp4,train,1,2,3,3,2
